work_id,state,district,constituency,house,mp_name,work_title,category,implementing_agency,vendor_id,vendor_name,recommendation_date,sanction_date,estimated_cost_inr,sor_benchmark_cost_inr,expenditure_incurred_inr,completion_pct,days_stalled,work_status,latitude,longitude,photo_phash,photo_exif_lat,photo_exif_lon,declared_category_at_completion,milestone_count,anomaly_label
WRK-UTT-00603,Uttarakhand,Nainital,Nainital,Lok Sabha,Ashok Naik,Village Electrification Works Sector 7,Electrification,Public Works Division,VEN-UTT-003,Malwa Waterworks Solutions,2025-02-03,2025-02-21,1750702,1589315,688841,40,342,Stalled,29.670126,79.346547,ee8e27602a1625ce,29.668257,79.344652,Electrification,2,COMPLIANT
WRK-NAG-00387,Nagaland,Kohima,Kohima,Lok Sabha,Anil Tripathi,Panchayat Bhawan Renovation Sector 7,Community Infrastructure,Zilla Parishad Works Department,VEN-NAG-003,Purvanchal Construction Pvt Ltd,2024-12-08,2025-01-06,2770937,2445620,1612482,60,247,Stalled,26.331171,94.504512,a20d3d3d86f95d22,26.330715,94.502561,Community Infrastructure,2,COMPLIANT
WRK-UTT-00578,Uttar Pradesh,Kanpur Nagar,Kanpur Nagar,Lok Sabha,Manoj Tripathi,Panchayat Bhawan Renovation Panchayat West,Community Infrastructure,Panchayati Raj Engineering Dept,VEN-UTT-004,Konkan Nirman Udyog,2024-06-08,2024-07-03,3663545,3208417,2103412,60,322,Stalled,27.201924,81.283484,be9efd9c2a185b21,27.201457,81.283681,Community Infrastructure,2,COMPLIANT
WRK-MIZ-00382,Mizoram,Lunglei,Lunglei,Lok Sabha,Naveen Deshmukh,Construction of Health Wellness Centre Panchayat West,Health Infrastructure,Zilla Parishad Works Department,VEN-MIZ-005,Deccan Engineering Works,2025-02-10,2025-03-08,7033380,3831217,1406676,20,444,Stalled,22.870063,93.169079,e0ca9aa11b6e94de,22.86875,93.168119,Health Infrastructure,2,SOR_INFLATION
WRK-MAH-00331,Maharashtra,Nagpur,Nagpur,Lok Sabha,Sunil Joshi,Construction of Health Wellness Centre Gram Sabha Zone 2,Health Infrastructure,District Rural Development Agency,VEN-MAH-004,Ganga Construction Pvt Ltd,2024-05-28,2024-06-08,3826727,3802687,2244969,60,332,Stalled,19.366475,75.775818,95af78110a9e732e,19.365802,75.777483,Health Infrastructure,2,COMPLIANT
WRK-UTT-00601,Uttarakhand,Nainital,Nainital,Lok Sabha,Ashok Naik,Installation of RO Drinking Water Unit Ward 9,Drinking Water,District Rural Development Agency,VEN-UTT-001,Konkan Construction Pvt Ltd,2025-01-25,2025-02-04,3259080,2884783,3177017,100,0,Completed,30.268181,79.361083,5b9c21f0bfbca460,30.26658,79.360859,Drinking Water,2,COMPLIANT
WRK-PUD-00669,Puducherry,Puducherry,Puducherry,Lok Sabha,Anita Kumaraswamy,Installation of Solar Street Lighting Ward 9,Electrification,Public Works Division,VEN-PUD-004,Konkan Engineering Works,2025-04-20,2025-05-13,1588622,1817839,0,0,489,Stalled,12.273308,79.930964,1c111118f6a0a90f,12.273729,79.93076,Electrification,0,COMPLIANT
WRK-GUJ-00144,Gujarat,Ahmedabad,Ahmedabad,Lok Sabha,Lakshmi Tripathi,Installation of Solar Street Lighting Panchayat West,Electrification,District Rural Development Agency,VEN-GUJ-001,Konkan Developers,2023-04-06,2023-04-25,2074358,2165357,1485932,75,310,Stalled,21.928538,71.137184,c5c45a6caa83539f,21.928766,71.137234,Electrification,2,COMPLIANT
WRK-SIK-00487,Sikkim,West Sikkim,West Sikkim,Lok Sabha,Kamlesh Naik,Construction of Additional Classrooms Panchayat East,Education Infrastructure,Municipal Corporation Engineering Wing,VEN-SIK-002,Sri Balaji Electricals,2025-01-06,2025-02-03,3363324,3510877,3228643,100,0,Completed,27.360281,88.287356,5d7428b821c07c2e,27.359329,88.286053,Education Infrastructure,2,COMPLIANT
WRK-HIM-00191,Himachal Pradesh,Shimla,Shimla,Lok Sabha,Sanjeev Patel,Community Sanitation Block Ward 4,Sanitation,Municipal Corporation Engineering Wing,VEN-HIM-001,Ganga Engineering Works,2024-03-05,2024-04-03,1250266,1145002,739542,60,358,Stalled,31.439825,77.448827,62dc314e71b1ffd0,31.439119,77.446915,Sanitation,2,COMPLIANT
WRK-ODI-00692,Odisha,Khordha,Khordha,Lok Sabha,Sunil Gupta,Construction of Additional Classrooms Panchayat West Extension,Education Infrastructure,Municipal Corporation Engineering Wing,VEN-ODI-007,Om Sai Construction Pvt Ltd,2025-04-29,2025-12-12,445669,412826,311968,70,57,In Progress,20.893656,85.491527,d63c7541df4b49c6,20.893867,85.490282,Education Infrastructure,2,DUPLICATE_ASSET
WRK-TEL-00530,Telangana,Warangal,Warangal,Lok Sabha,Geeta Nair,Village Electrification Works Colony Block A,Electrification,Municipal Corporation Engineering Wing,VEN-TEL-002,Nilgiri Waterworks Solutions,2025-04-06,2025-04-24,3071134,3093124,3019765,100,0,Completed,18.450589,79.126139,cdf6d66f6b472f14,18.450557,79.127321,Electrification,2,COMPLIANT
WRK-CHH-00119,Chhattisgarh,Durg,Durg,Rajya Sabha,Pooja Nair,Construction of Community Centre Gram Sabha Zone 2,Community Infrastructure,Municipal Corporation Engineering Wing,VEN-CHH-006,Malwa Construction Pvt Ltd,2024-01-22,2024-02-02,318373,338869,317234,100,0,Completed,21.146734,81.829579,c7b1340bf2d64a66,21.147299,81.829676,Community Infrastructure,2,COMPLIANT
WRK-ARU-00033,Arunachal Pradesh,West Kameng,West Kameng,Lok Sabha,Anil Mishra,Construction of Community Centre New Township Sector 3,Community Infrastructure,Panchayati Raj Engineering Dept,VEN-ARU-001,Namma Infra Projects,2025-01-18,2025-02-10,964820,869164,919004,100,0,Completed,28.121283,94.497128,ae2e300cf5e8329d,28.12059,94.498173,Community Infrastructure,2,COMPLIANT
WRK-KER-00268,Kerala,Thiruvananthapuram,Thiruvananthapuram,Lok Sabha,Girish Joshi,Upgradation of Public Park Ward 12,Parks & Recreation,District Rural Development Agency,VEN-KER-003,Kashi Waterworks Solutions,2023-12-01,2023-12-31,344183,301204,17209,8,365,Stalled,11.074238,76.153602,c5412b337a857c13,11.073819,76.153946,Parks & Recreation,2,CAPITAL_DORMANCY
WRK-RAJ-00479,Rajasthan,Udaipur,Udaipur,Lok Sabha,Girish Bhatt,Community Sanitation Block Ward 12,Sanitation,Panchayati Raj Engineering Dept,VEN-RAJ-003,Shivalik Engineering Works,2023-06-04,2023-07-04,2569084,2922676,499223,20,935,Stalled,26.643019,74.455677,58c51d29985ca603,26.644759,74.457039,Sanitation,2,COMPLIANT
WRK-JHA-00224,Jharkhand,Ranchi,Ranchi,Lok Sabha,Manoj Sharma,Construction of Health Wellness Centre Sector 7,Health Infrastructure,District Rural Development Agency,VEN-JHA-003,Konkan Nirman Udyog,2023-12-27,2024-01-20,448815,510051,445990,100,0,Completed,23.891999,85.168072,ce0e659e1ad1647c,23.892706,85.167776,Health Infrastructure,2,COMPLIANT
WRK-KAR-00265,Karnataka,Belagavi,Belagavi,Lok Sabha,Neha Naik,Village Electrification Works New Township Sector 3,Electrification,Panchayati Raj Engineering Dept,VEN-KAR-004,Kashi Engineering Works,2025-05-13,2025-05-29,2064985,2033204,0,0,473,Stalled,15.21347,75.757829,06c4810a33edca09,15.212485,75.757056,Electrification,0,COMPLIANT
WRK-AND-00684,Andaman and Nicobar Islands,South Andaman,South Andaman,Lok Sabha,Girish Iyer,Construction of Community Centre Sector 7,Community Infrastructure,Zilla Parishad Works Department,VEN-AND-002,Malwa Engineering Works,2024-12-31,2025-01-13,2967819,2872383,2909198,100,0,Completed,11.356036,92.836383,ebda2fa4ebdd0bdc,11.357246,92.834744,Community Infrastructure,2,COMPLIANT
WRK-TEL-00526,Telangana,Hyderabad,Hyderabad,Lok Sabha,Geeta Nair,Construction of Community Centre New Township Sector 3,Community Infrastructure,Municipal Corporation Engineering Wing,VEN-TEL-003,Malwa Infrastructure Solutions,2024-03-04,2024-03-17,308893,312938,121859,40,547,Stalled,18.422776,78.73039,23195bde8c0a3de3,18.423184,78.731866,Community Infrastructure,2,COMPLIANT
WRK-BIH-00093,Bihar,Muzaffarpur,Muzaffarpur,Rajya Sabha,Rekha Singh,Installation of Solar Street Lighting Ward 12,Electrification,District Rural Development Agency,VEN-BIH-003,Konkan Electricals,2024-10-11,2024-10-31,3871124,3712103,773482,20,547,Stalled,25.078925,85.058922,7d22831f3a05a70d,25.077464,85.059786,Electrification,2,COMPLIANT
WRK-KER-00276,Kerala,Ernakulam,Ernakulam,Lok Sabha,Girish Joshi,Development of Public Ground Gram Sabha Zone 2,Public Amenities,District Rural Development Agency,VEN-KER-003,Kashi Waterworks Solutions,2023-10-06,2023-10-31,1897678,2078145,1102460,60,420,Stalled,10.770974,76.231683,7a1791c3662b82ad,10.77126,76.2336,Public Amenities,2,COMPLIANT
WRK-UTT-00565,Uttar Pradesh,Lucknow,Lucknow,Lok Sabha,Manoj Tripathi,Drinking Water Hand Pump Installation Gram Sabha Zone 2,Drinking Water,Panchayati Raj Engineering Dept,VEN-UTT-005,Sri Balaji Civil Contractors,2024-08-28,2024-09-07,1029927,1000176,993346,100,0,Completed,27.211342,80.594835,52d033af71255971,27.213232,80.593596,Drinking Water,2,COMPLIANT
WRK-TAM-00516,Tamil Nadu,Madurai,Madurai,Lok Sabha,Vikram Nair,Construction of Health Wellness Centre Sector 7,Health Infrastructure,District Rural Development Agency,VEN-TAM-004,Cauvery Electricals,2023-06-21,2023-07-12,1898075,1970358,369011,20,928,Stalled,11.131334,78.844842,2785642c440425ca,11.132375,78.84612,Education Infrastructure,2,CATEGORY_DEVIATION
WRK-MEG-00351,Meghalaya,East Khasi Hills,East Khasi Hills,Rajya Sabha,Ravi Naik,School Boundary Wall Construction New Township Sector 3,Education Infrastructure,Municipal Corporation Engineering Wing,VEN-MEG-002,Namma Construction Pvt Ltd,2025-02-03,2025-02-27,2021849,1850914,1499898,75,141,In Progress,25.255957,91.110847,5de7372d2a4a351a,25.256067,91.108979,Education Infrastructure,2,COMPLIANT
WRK-HIM-00213,Himachal Pradesh,Mandi,Mandi,Lok Sabha,Sanjeev Patel,Children's Play Area Development Colony Block A,Parks & Recreation,Municipal Corporation Engineering Wing,VEN-HIM-002,Nilgiri Electricals,2025-04-08,2025-04-18,3046545,3048949,2200301,75,129,In Progress,31.039653,77.08402,dd3e14cd2a4e70ba,31.037794,77.084852,Parks & Recreation,2,COMPLIANT
WRK-MAD-00296,Madhya Pradesh,Indore,Indore,Rajya Sabha,Anil Chauhan,Community Sanitation Block Municipal Ward 18,Sanitation,Municipal Corporation Engineering Wing,VEN-MAD-005,Shivalik Electricals,2023-09-05,2023-10-04,1408362,1487529,807433,60,431,Stalled,22.99196,78.310244,21fffc15d5613990,22.993301,78.308763,Sanitation,2,COMPLIANT
WRK-JAM-00662,Jammu and Kashmir,Jammu,Jammu,Lok Sabha,Manoj Iyer,Construction of Community Hall Ward 9,Public Amenities,Public Works Division,VEN-JAM-003,Sri Balaji Infrastructure Solutions,2024-03-11,2024-04-08,1684458,1955077,1223023,75,223,Stalled,33.905584,76.802141,ea59ab85f03886c9,33.906825,76.802573,Public Amenities,2,COMPLIANT
WRK-MEG-00356,Meghalaya,East Khasi Hills,East Khasi Hills,Lok Sabha,Ravi Naik,Widening of Internal Road New Township Sector 3,Roads & Connectivity,Municipal Corporation Engineering Wing,VEN-MEG-002,Namma Construction Pvt Ltd,2024-12-04,2025-01-03,861437,810824,822085,100,0,Completed,25.550749,91.266967,78fdfc21d4db814b,25.551804,91.267559,Roads & Connectivity,2,COMPLIANT
WRK-PUN-00445,Punjab,Amritsar,Amritsar,Rajya Sabha,Pradeep Patel,Overhead Water Tank Construction Gram Sabha Zone 2,Drinking Water,Zilla Parishad Works Department,VEN-PUN-006,Om Sai Waterworks Solutions,2024-03-21,2024-04-14,3163878,3225587,3051245,100,0,Completed,30.900861,75.216278,0baf7daacd913eb8,30.899789,75.215157,Drinking Water,2,COMPLIANT
WRK-HIM-00216,Himachal Pradesh,Mandi,Mandi,Rajya Sabha,Sanjeev Patel,Installation of RO Drinking Water Unit Gram Sabha Zone 2,Drinking Water,Panchayati Raj Engineering Dept,VEN-HIM-005,Sri Balaji Builders & Co,2023-08-01,2023-08-23,2369720,2522303,2354417,100,0,Completed,30.825423,77.567278,3b09482e17642fda,30.824794,77.569227,Drinking Water,2,COMPLIANT
WRK-UTT-00583,Uttarakhand,Dehradun,Dehradun,Lok Sabha,Ashok Naik,Renovation of Government Primary School Panchayat East,Education Infrastructure,Panchayati Raj Engineering Dept,VEN-UTT-005,Sindhudurg Nirman Udyog,2024-04-21,2024-05-05,3121570,3416933,2999658,100,0,Completed,29.813755,79.216097,5c0c976f933785d2,29.813992,79.217464,Education Infrastructure,2,COMPLIANT
WRK-TRI-00551,Tripura,Sepahijala,Sepahijala,Lok Sabha,Rajesh Bhatt,Renovation of Primary Health Sub-Centre Municipal Ward 18,Health Infrastructure,Public Works Division,VEN-TRI-004,Kashi Construction Pvt Ltd,2024-08-22,2024-09-17,3647702,3173609,0,0,727,Stalled,23.865177,92.081229,0d24fd6e540370cd,23.866821,92.082213,Health Infrastructure,0,COMPLIANT
WRK-GUJ-00160,Gujarat,Surat,Surat,Lok Sabha,Lakshmi Tripathi,Installation of RO Drinking Water Unit New Township Sector 3,Drinking Water,Municipal Corporation Engineering Wing,VEN-GUJ-003,Om Sai Developers,2024-10-08,2024-10-29,2822565,2573494,2788694,100,0,Completed,22.211793,70.967234,9193981252853794,22.211494,70.968178,Drinking Water,2,COMPLIANT
WRK-NAG-00395,Nagaland,Dimapur,Dimapur,Lok Sabha,Anil Tripathi,Construction of Storm Water Drainage Municipal Ward 18,Drainage,Zilla Parishad Works Department,VEN-NAG-004,Kashi Waterworks Solutions,2024-07-15,2024-07-27,864373,788911,841878,100,0,Completed,26.007659,94.452455,6d4e5ee1945b7be2,26.008927,94.454014,Drainage,2,COMPLIANT
WRK-UTT-00600,Uttarakhand,Nainital,Nainital,Lok Sabha,Ashok Naik,Installation of Solar Street Lighting Ward 9,Electrification,Public Works Division,VEN-UTT-004,Malwa Civil Contractors,2024-06-12,2024-07-03,1058442,1041952,1034244,100,0,Completed,29.972051,79.295373,0ee5f3d30b49ebf2,29.972805,79.295123,Electrification,2,COMPLIANT
WRK-ARU-00038,Arunachal Pradesh,West Kameng,West Kameng,Lok Sabha,Anil Mishra,Children's Play Area Development Panchayat East,Parks & Recreation,Zilla Parishad Works Department,VEN-ARU-002,Malwa Nirman Udyog,2023-06-28,2023-07-16,3938823,3997829,770821,20,925,Stalled,28.352551,94.596917,6e34428a6e19ecbf,28.352528,94.596217,Parks & Recreation,2,COMPLIANT
WRK-HAR-00175,Haryana,Faridabad,Faridabad,Lok Sabha,Vikram Reddy,Village Electrification Works Municipal Ward 18,Electrification,Zilla Parishad Works Department,VEN-HAR-002,Namma Builders & Co,2024-04-15,2024-04-29,3735313,3444790,2764075,75,217,Stalled,28.753245,76.405518,88d99c31b577c8a9,28.752585,76.405235,Electrification,2,COMPLIANT
WRK-DEL-00647,Delhi,South Delhi,South Delhi,Lok Sabha,Kavita Tripathi,Construction of Additional Classrooms Colony Block A,Education Infrastructure,Panchayati Raj Engineering Dept,VEN-DEL-001,Cauvery Electricals,2023-06-03,2023-07-02,1194396,1350605,1161044,100,0,Completed,28.603558,77.207535,60a31a78bacd5307,28.601676,77.206231,Education Infrastructure,2,COMPLIANT
WRK-RAJ-00461,Rajasthan,Jaipur,Jaipur,Lok Sabha,Girish Bhatt,Upgradation of Public Park Colony Block A,Parks & Recreation,Panchayati Raj Engineering Dept,VEN-RAJ-003,Shivalik Engineering Works,2024-01-16,2024-02-01,1170117,1067881,222346,20,765,Stalled,27.06183,73.871952,19125343b45d4bea,27.060009,73.871877,Parks & Recreation,2,COMPLIANT
WRK-TEL-00536,Telangana,Warangal,Warangal,Lok Sabha,Geeta Nair,Construction of Community Hall Panchayat East,Public Amenities,Zilla Parishad Works Department,VEN-TEL-005,Cauvery Nirman Udyog,2024-05-08,2024-05-21,804059,849037,798020,100,0,Completed,18.28007,78.985326,d0d62a1ca31bfb49,18.278725,78.983876,Public Amenities,2,COMPLIANT
WRK-JAM-00658,Jammu and Kashmir,Jammu,Jammu,Lok Sabha,Manoj Iyer,Construction of Public Toilet Complex Ward 12,Sanitation,District Rural Development Agency,VEN-JAM-003,Sri Balaji Infrastructure Solutions,2025-04-29,2025-05-26,1050027,1184031,999408,100,0,Completed,33.566284,76.528422,d949973cf3be7c2d,33.567341,76.530234,Sanitation,2,COMPLIANT
WRK-MEG-00358,Meghalaya,East Khasi Hills,East Khasi Hills,Lok Sabha,Ravi Naik,Panchayat Bhawan Renovation Colony Block A,Community Infrastructure,Panchayati Raj Engineering Dept,VEN-MEG-001,Nilgiri Civil Contractors,2023-12-21,2024-01-08,1027637,1046290,205315,20,784,Stalled,25.227535,91.280308,434bd60e691ef04b,25.228117,91.278742,Community Infrastructure,2,COMPLIANT
WRK-MIZ-00373,Mizoram,Aizawl,Aizawl,Lok Sabha,Naveen Deshmukh,Renovation of Primary Health Sub-Centre New Township Sector 3,Health Infrastructure,Municipal Corporation Engineering Wing,VEN-MIZ-005,Deccan Engineering Works,2024-10-18,2024-11-04,645143,662699,0,0,679,Stalled,23.561031,93.010865,a38314900e05441c,23.562379,93.009982,Health Infrastructure,0,COMPLIANT
WRK-UTT-00593,Uttarakhand,Haridwar,Haridwar,Lok Sabha,Ashok Naik,Vocational Training Centre Setup Municipal Ward 18,Skill Development,Panchayati Raj Engineering Dept,VEN-UTT-001,Konkan Construction Pvt Ltd,2023-06-27,2023-07-12,2973421,3369299,1175584,40,696,Stalled,29.826377,78.882277,af46eced54d64fdc,29.825646,78.884263,Skill Development,2,COMPLIANT
WRK-MEG-00364,Meghalaya,West Garo Hills,West Garo Hills,Lok Sabha,Ravi Naik,Construction of Public Toilet Complex Ward 9,Sanitation,District Rural Development Agency,VEN-MEG-002,Namma Construction Pvt Ltd,2024-08-13,2024-09-12,376675,379956,362411,100,0,Completed,25.586029,90.977692,0d0cd5d922750116,25.58656,90.979311,Sanitation,2,COMPLIANT
WRK-TAM-00502,Tamil Nadu,Coimbatore,Coimbatore,Lok Sabha,Vikram Nair,Construction of Health Wellness Centre Gram Sabha Zone 2,Health Infrastructure,Public Works Division,VEN-TAM-003,Ganga Infrastructure Solutions,2024-05-05,2024-06-03,4102792,3753714,3982796,100,0,Completed,10.870762,78.751089,357bc1957f07089f,10.87049,78.750628,Health Infrastructure,2,COMPLIANT
WRK-BIH-00095,Bihar,Muzaffarpur,Muzaffarpur,Lok Sabha,Rekha Singh,Village Electrification Works Colony Block A,Electrification,Panchayati Raj Engineering Dept,VEN-BIH-006,Purvanchal Builders & Co,2024-06-24,2024-07-16,1966750,1722022,387293,20,632,Stalled,24.989978,85.550933,6957e519ed927db6,24.989045,85.549263,Electrification,2,COMPLIANT
WRK-KER-00271,Kerala,Thiruvananthapuram,Thiruvananthapuram,Lok Sabha,Girish Joshi,Vocational Training Centre Setup Ward 9,Skill Development,Zilla Parishad Works Department,VEN-KER-001,Vindhya Electricals,2024-04-26,2024-05-26,4142762,3607863,3691231,90,85,In Progress,10.780441,76.153577,78fd7029bef715a5,10.780584,76.15438,Skill Development,2,COMPLIANT
WRK-PUN-00451,Punjab,Jalandhar,Jalandhar,Lok Sabha,Pradeep Patel,Construction of Community Centre Ward 4,Community Infrastructure,Public Works Division,VEN-PUN-007,Sri Balaji Infra Projects,2024-07-29,2024-08-18,1505015,1502751,1449782,100,0,Completed,31.31926,75.273207,6015b51d96fb3657,31.319778,75.272189,Community Infrastructure,2,COMPLIANT
WRK-KAR-00266,Karnataka,Belagavi,Belagavi,Lok Sabha,Neha Naik,Renovation of Primary Health Sub-Centre Ward 9,Health Infrastructure,District Rural Development Agency,VEN-KAR-004,Kashi Engineering Works,2025-03-17,2025-04-01,658870,720599,260729,40,319,Stalled,15.557983,75.80512,e039d5c9674ac94d,15.558721,75.803328,Health Infrastructure,2,COMPLIANT
WRK-MAD-00303,Madhya Pradesh,Indore,Indore,Lok Sabha,Anil Chauhan,Installation of Solar Street Lighting New Township Sector 3,Electrification,Public Works Division,VEN-MAD-002,Sri Balaji Electricals,2023-12-19,2024-01-07,699973,685478,621605,90,99,In Progress,23.152264,78.891223,2d723e22e2a30551,23.150956,78.892526,Electrification,2,COMPLIANT
WRK-HAR-00182,Haryana,Panipat,Panipat,Lok Sabha,Vikram Reddy,Overhead Water Tank Construction New Township Sector 3,Drinking Water,Municipal Corporation Engineering Wing,VEN-HAR-001,Om Sai Infrastructure Solutions,2024-06-19,2024-07-03,1212277,1293092,724676,60,322,Stalled,28.973162,76.35112,b3b3bea96585ae8d,28.972467,76.350931,Drinking Water,2,COMPLIANT
WRK-HIM-00205,Himachal Pradesh,Kangra,Kangra,Rajya Sabha,Sanjeev Patel,Repair of Village Approach Road Ward 12,Roads & Connectivity,Zilla Parishad Works Department,VEN-HIM-004,Konkan Electricals,2023-08-26,2023-09-24,3007636,2852885,1145234,40,652,Stalled,31.416459,77.038595,66ce249c7e38eaf7,31.415409,77.039578,Roads & Connectivity,2,COMPLIANT
WRK-KER-00280,Kerala,Ernakulam,Ernakulam,Rajya Sabha,Girish Joshi,Vocational Training Centre Setup Ward 9,Skill Development,District Rural Development Agency,VEN-KER-005,Sri Balaji Developers,2024-01-19,2024-02-12,3353622,2949592,3293354,100,0,Completed,11.193353,76.208553,85252b524a819e19,11.193802,76.208172,Skill Development,2,COMPLIANT
WRK-HIM-00193,Himachal Pradesh,Shimla,Shimla,Lok Sabha,Sanjeev Patel,Nala Deepening and Widening New Township Sector 3,Drainage,Public Works Division,VEN-HIM-002,Nilgiri Electricals,2025-02-10,2025-03-10,3354143,3716068,2482149,75,139,In Progress,30.940414,76.915567,33b86517ad11cdf5,30.938421,76.916375,Drainage,2,COMPLIANT
WRK-JHA-00232,Jharkhand,Dhanbad,Dhanbad,Lok Sabha,Manoj Sharma,Village Electrification Works Panchayat East,Electrification,Municipal Corporation Engineering Wing,VEN-JHA-001,Purvanchal Electricals,2023-05-17,2023-06-01,2110227,2365368,806400,40,721,Stalled,23.698881,85.029935,0ea2db402e1cc45f,23.700602,85.029507,Electrification,2,COMPLIANT
WRK-ODI-00424,Odisha,Ganjam,Ganjam,Lok Sabha,Sunil Gupta,Children's Play Area Development Panchayat West,Parks & Recreation,Municipal Corporation Engineering Wing,VEN-ODI-002,Konkan Infra Projects,2023-06-26,2023-07-19,1666052,1841824,664580,40,692,Stalled,21.259173,84.87809,0ef20c42c1e72189,21.260965,84.879782,Parks & Recreation,2,COMPLIANT
WRK-MAH-00324,Maharashtra,Nagpur,Nagpur,Lok Sabha,Sunil Joshi,Nala Deepening and Widening Ward 4,Drainage,Municipal Corporation Engineering Wing,VEN-MAH-002,Deccan Civil Contractors,2023-11-09,2023-12-07,3043679,3066020,1183496,40,608,Stalled,19.832473,75.319158,8a1edfc641343634,19.834002,75.31827,Drainage,2,COMPLIANT
